_key,league,datacompleteness,reason
HM|LOLTMNT03_243330,HM,complete,eligible
TCL|LOLTMNT05_132258,TCL,complete,eligible
LIT|LOLTMNT06_121560,LIT,complete,eligible
LFL|LOLTMNT06_120594,LFL,complete,eligible
AL|LOLTMNT05_132260,AL,complete,eligible
HM|LOLTMNT03_243356,HM,complete,eligible
LIT|LOLTMNT06_120603,LIT,complete,eligible
TCL|LOLTMNT05_133232,TCL,complete,eligible
LFL|LOLTMNT06_121568,LFL,complete,eligible
AL|LOLTMNT05_132263,AL,complete,eligible
LIT|LOLTMNT06_121570,LIT,complete,eligible
TCL|LOLTMNT05_133233,TCL,complete,eligible
AL|LOLTMNT05_132264,AL,complete,eligible
LFL|LOLTMNT06_121571,LFL,complete,eligible
LPLOL|LOLTMNT02_269637,LPLOL,complete,eligible
LPLOL|LOLTMNT02_269639,LPLOL,complete,eligible
LPLOL|LOLTMNT02_270327,LPLOL,complete,eligible
NACL|LOLTMNT03_243509,NACL,complete,eligible
NACL|LOLTMNT03_244066,NACL,complete,eligible
NACL|LOLTMNT03_244102,NACL,complete,eligible
NACL|LOLTMNT03_243579,NACL,complete,eligible
NACL|LOLTMNT03_244130,NACL,complete,eligible
LAS|LOLTMNT03_244165,LAS,complete,eligible
LAS|LOLTMNT03_244182,LAS,complete,eligible
LCK|LOLTMNT03_244183,LCK,complete,eligible
LAS|LOLTMNT03_244198,LAS,complete,eligible
LCK|LOLTMNT03_243654,LCK,complete,eligible
LCK|LOLTMNT03_243679,LCK,complete,eligible
ROL|LOLTMNT02_269648,ROL,complete,eligible
LCK|LOLTMNT03_244289,LCK,complete,eligible
LAS|LOLTMNT03_244287,LAS,complete,eligible
LPL|12423-12423_game_1,LPL,partial,not_complete
LCP|LOLTMNT03_243760,LCP,complete,eligible
LCK|LOLTMNT03_243757,LCK,complete,eligible
LAS|LOLTMNT03_243759,LAS,complete,eligible
ROL|LOLTMNT02_270335,ROL,complete,eligible
LFL2|LOLTMNT06_121577,LFL2,complete,eligible
LPL|12423-12423_game_2,LPL,partial,not_complete
HC|LOLTMNT03_244321,HC,complete,eligible
LCP|LOLTMNT03_244328,LCP,complete,eligible
LAS|LOLTMNT03_244330,LAS,complete,eligible
LFL2|LOLTMNT06_120615,LFL2,complete,eligible
ROL|LOLTMNT02_270336,ROL,complete,eligible
LPL|12423-12423_game_3,LPL,partial,not_complete
HC|LOLTMNT03_243800,HC,complete,eligible
LAS|LOLTMNT03_244375,LAS,complete,eligible
LFL2|LOLTMNT06_121591,LFL2,complete,eligible
LCP|LOLTMNT03_244395,LCP,complete,eligible
HC|LOLTMNT03_243843,HC,complete,eligible
LCP|LOLTMNT03_244421,LCP,complete,eligible
LFL2|LOLTMNT06_121595,LFL2,complete,eligible
LCP|LOLTMNT03_243914,LCP,complete,eligible
LEC|LOLTMNT06_121629,LEC,complete,eligible
LEC|LOLTMNT06_120664,LEC,complete,eligible
LTA S|LOLTMNT03_244566,LTA S,complete,eligible
LEC|LOLTMNT06_121630,LEC,complete,eligible
LTA S|LOLTMNT03_244608,LTA S,complete,eligible
LEC|LOLTMNT06_121631,LEC,complete,eligible
LTA S|LOLTMNT03_244658,LTA S,complete,eligible
LTA S|LOLTMNT03_244700,LTA S,complete,eligible
LTA N|LOLTMNT03_244742,LTA N,complete,eligible
LTA N|LOLTMNT03_245193,LTA N,complete,eligible
LTA N|LOLTMNT03_245211,LTA N,complete,eligible
LAS|LOLTMNT03_244830,LAS,complete,eligible
LAS|LOLTMNT03_245292,LAS,complete,eligible
LCK|LOLTMNT03_245295,LCK,complete,eligible
LAS|LOLTMNT03_244862,LAS,complete,eligible
LCK|LOLTMNT03_244865,LCK,complete,eligible
LAS|LOLTMNT03_244885,LAS,complete,eligible
LCK|LOLTMNT03_245333,LCK,complete,eligible
LCK|LOLTMNT03_244928,LCK,complete,eligible
LPL|12424-12424_game_1,LPL,partial,not_complete
LAS|LOLTMNT03_245398,LAS,complete,eligible
LCP|LOLTMNT03_245421,LCP,complete,eligible
LCK|LOLTMNT03_244951,LCK,complete,eligible
LPL|12424-12424_game_2,LPL,partial,not_complete
LFL2|LOLTMNT06_120678,LFL2,complete,eligible
HC|LOLTMNT03_245427,HC,complete,eligible
LAS|LOLTMNT03_244956,LAS,complete,eligible
LPL|12424-12424_game_3,LPL,partial,not_complete
LCP|LOLTMNT03_244981,LCP,complete,eligible
LCK|LOLTMNT03_244968,LCK,complete,eligible
HC|LOLTMNT03_244978,HC,complete,eligible
LAS|LOLTMNT03_244980,LAS,complete,eligible
LFL2|LOLTMNT06_121640,LFL2,complete,eligible
LPL|12424-12424_game_4,LPL,partial,not_complete
LCP|LOLTMNT03_245473,LCP,complete,eligible
HC|LOLTMNT03_246011,HC,complete,eligible
LAS|LOLTMNT03_246009,LAS,complete,eligible
LFL2|LOLTMNT06_121642,LFL2,complete,eligible
LPL|12424-12424_game_5,LPL,partial,not_complete
LCP|LOLTMNT03_246070,LCP,complete,eligible
LFL2|LOLTMNT06_121643,LFL2,complete,eligible
LCP|LOLTMNT03_245545,LCP,complete,eligible
LCP|LOLTMNT03_246112,LCP,complete,eligible
LEC|LOLTMNT06_120697,LEC,complete,eligible
LEC|LOLTMNT06_121661,LEC,complete,eligible
LTA S|LOLTMNT03_245616,LTA S,complete,eligible
LEC|LOLTMNT06_121662,LEC,complete,eligible
LTA S|LOLTMNT03_246177,LTA S,complete,eligible
LEC|LOLTMNT06_120702,LEC,complete,eligible
LTA S|LOLTMNT03_246190,LTA S,complete,eligible
LEC|LOLTMNT06_121664,LEC,complete,eligible
LTA N|LOLTMNT03_245676,LTA N,complete,eligible
LTA N|LOLTMNT03_245686,LTA N,complete,eligible
LTA N|LOLTMNT03_246244,LTA N,complete,eligible
LCKC|LOLTMNT03_245725,LCKC,complete,eligible
LCKC|LOLTMNT03_245749,LCKC,complete,eligible
LCKC|LOLTMNT03_246314,LCKC,complete,eligible
LCKC|LOLTMNT03_245787,LCKC,complete,eligible
LPL|12425-12425_game_1,LPL,partial,not_complete
PCS|LOLTMNT03_245793,PCS,complete,eligible
LCKC|LOLTMNT03_246329,LCKC,complete,eligible
PCS|LOLTMNT03_245807,PCS,complete,eligible
LPL|12425-12425_game_2,LPL,partial,not_complete
LCKC|LOLTMNT03_246352,LCKC,complete,eligible
PCS|LOLTMNT03_246374,PCS,complete,eligible
LPL|12425-12425_game_3,LPL,partial,not_complete
LCKC|LOLTMNT03_245874,LCKC,complete,eligible
PCS|LOLTMNT03_245885,PCS,complete,eligible
LPL|12425-12425_game_4,LPL,partial,not_complete
LCKC|LOLTMNT03_246407,LCKC,complete,eligible
PCS|LOLTMNT03_246412,PCS,complete,eligible
PCS|LOLTMNT03_246449,PCS,complete,eligible
PCS|LOLTMNT03_246459,PCS,complete,eligible
PCS|LOLTMNT03_245979,PCS,complete,eligible
NEXO|LOLTMNT03_245977,NEXO,complete,eligible
LEC|LOLTMNT06_120738,LEC,complete,eligible
LEC|LOLTMNT06_121704,LEC,complete,eligible
NEXO|LOLTMNT03_245997,NEXO,complete,eligible
NEXO|LOLTMNT03_247012,NEXO,complete,eligible
LEC|LOLTMNT06_121705,LEC,complete,eligible
NEXO|LOLTMNT03_247021,NEXO,complete,eligible
LEC|LOLTMNT06_121707,LEC,complete,eligible
NEXO|LOLTMNT03_246586,NEXO,complete,eligible
CD|LOLTMNT03_246615,CD,complete,eligible
LRN|LOLTMNT03_246612,LRN,complete,eligible
LRN|LOLTMNT03_247070,LRN,complete,eligible
CD|LOLTMNT03_246629,CD,complete,eligible
CD|LOLTMNT03_246634,CD,complete,eligible
LRN|LOLTMNT03_247073,LRN,complete,eligible
LCKC|LOLTMNT03_247170,LCKC,complete,eligible
LCKC|LOLTMNT03_246740,LCKC,complete,eligible
LPL|12426-12426_game_1,LPL,partial,not_complete
PCS|LOLTMNT03_247217,PCS,complete,eligible
LCKC|LOLTMNT03_247215,LCKC,complete,eligible
VCS|LOLTMNT03_247231,VCS,complete,eligible
LPL|12426-12426_game_2,LPL,partial,not_complete
PCS|LOLTMNT03_247255,PCS,complete,eligible
LCKC|LOLTMNT03_246787,LCKC,complete,eligible
VCS|LOLTMNT03_246808,VCS,complete,eligible
LPL|12426-12426_game_3,LPL,partial,not_complete
PCS|LOLTMNT03_247317,PCS,complete,eligible
VCS|LOLTMNT03_246855,VCS,complete,eligible
LCKC|LOLTMNT03_247342,LCKC,complete,eligible
VCS|LOLTMNT03_246889,VCS,complete,eligible
HM|LOLTMNT03_246947,HM,complete,eligible
HM|LOLTMNT03_247470,HM,complete,eligible
NEXO|LOLTMNT03_246962,NEXO,complete,eligible
HM|LOLTMNT03_247489,HM,complete,eligible
NEXO|LOLTMNT03_246977,NEXO,complete,eligible
PRM|LOLTMNT06_120779,PRM,complete,eligible
AL|LOLTMNT06_121762,AL,complete,eligible
AL|LOLTMNT06_121764,AL,complete,eligible
HM|LOLTMNT03_246982,HM,complete,eligible
PRM|LOLTMNT06_120787,PRM,complete,eligible
NEXO|LOLTMNT03_247514,NEXO,complete,eligible
AL|LOLTMNT06_121765,AL,complete,eligible
PRM|LOLTMNT06_120788,PRM,complete,eligible
AL|LOLTMNT06_121766,AL,complete,eligible
NEXO|LOLTMNT03_247537,NEXO,complete,eligible
AL|LOLTMNT06_120790,AL,complete,eligible
PRM|LOLTMNT06_120791,PRM,complete,eligible
NEXO|LOLTMNT03_248007,NEXO,complete,eligible
AL|LOLTMNT06_121770,AL,complete,eligible
LRS|LOLTMNT03_247564,LRS,complete,eligible
AL|LOLTMNT06_121771,AL,complete,eligible
LRS|LOLTMNT03_247584,LRS,complete,eligible
CD|LOLTMNT03_247601,CD,complete,eligible
LRS|LOLTMNT03_248031,LRS,complete,eligible
CD|LOLTMNT03_247614,CD,complete,eligible
LRS|LOLTMNT03_247617,LRS,complete,eligible
CD|LOLTMNT03_247622,CD,complete,eligible
LRS|LOLTMNT03_248038,LRS,complete,eligible
LCK|LOLTMNT03_248140,LCK,complete,eligible
LJL|LOLTMNT03_248131,LJL,complete,eligible
LCK|LOLTMNT03_248153,LCK,complete,eligible
LJL|LOLTMNT03_247746,LJL,complete,eligible
PCS|LOLTMNT03_248154,PCS,complete,eligible
LCK|LOLTMNT03_247772,LCK,complete,eligible
PCS|LOLTMNT03_247787,PCS,complete,eligible
LJL|LOLTMNT03_247790,LJL,complete,missing_player_id
VCS|LOLTMNT03_248197,VCS,complete,eligible
PCS|LOLTMNT03_248228,PCS,complete,eligible
VCS|LOLTMNT03_248247,VCS,complete,eligible
LJL|LOLTMNT03_248251,LJL,complete,missing_player_id
LCK|LOLTMNT03_248249,LCK,complete,eligible
PCS|LOLTMNT03_249021,PCS,complete,eligible
LCK|LOLTMNT03_250029,LCK,complete,eligible
PCS|LOLTMNT03_251001,PCS,complete,eligible
LJL|LOLTMNT03_249058,LJL,complete,missing_player_id
VCS|LOLTMNT03_250050,VCS,complete,eligible
LJL|LOLTMNT03_250074,LJL,complete,eligible
VCS|LOLTMNT03_250093,VCS,complete,eligible
VCS|LOLTMNT03_251051,VCS,complete,eligible
PRM|LOLTMNT06_122015,PRM,complete,eligible
LFL|LOLTMNT06_123019,LFL,complete,eligible
AL|LOLTMNT06_123023,AL,complete,eligible
PRM|LOLTMNT06_122021,PRM,complete,eligible
EBL|LOLTMNT06_123025,EBL,complete,eligible
AL|LOLTMNT06_123026,AL,complete,eligible
LFL|LOLTMNT06_122022,LFL,complete,eligible
EBL|LOLTMNT06_122024,EBL,complete,eligible
PRM|LOLTMNT06_123028,PRM,complete,eligible
AL|LOLTMNT06_122026,AL,complete,eligible
LFL|LOLTMNT06_123030,LFL,complete,eligible
EBL|LOLTMNT06_123031,EBL,complete,eligible
PRM|LOLTMNT06_122028,PRM,complete,eligible
LFL|LOLTMNT06_123032,LFL,complete,eligible
EBL|LOLTMNT06_123033,EBL,complete,eligible
LRN|LOLTMNT03_251185,LRN,complete,eligible
LRN|LOLTMNT03_251205,LRN,complete,eligible
LRN|LOLTMNT03_250303,LRN,complete,eligible
LCKC|LOLTMNT03_250378,LCKC,complete,eligible
LCKC|LOLTMNT03_251293,LCKC,complete,eligible
LCKC|LOLTMNT03_250381,LCKC,complete,eligible
LCKC|LOLTMNT03_251310,LCKC,complete,eligible
LCKC|LOLTMNT03_251311,LCKC,complete,eligible
LCKC|LOLTMNT03_251313,LCKC,complete,eligible
LCKC|LOLTMNT03_250423,LCKC,complete,eligible
LCK|LOLTMNT03_250487,LCK,complete,eligible
LJL|LOLTMNT03_250483,LJL,complete,missing_player_id
LJL|LOLTMNT03_251390,LJL,complete,eligible
LCK|LOLTMNT03_251392,LCK,complete,eligible
LJL|LOLTMNT03_250543,LJL,complete,missing_player_id
VCS|LOLTMNT03_251427,VCS,complete,eligible
LCK|LOLTMNT03_250553,LCK,complete,eligible
VCS|LOLTMNT03_251451,VCS,complete,eligible
LJL|LOLTMNT03_250574,LJL,complete,missing_player_id
LCK|LOLTMNT03_251520,LCK,complete,eligible
VCS|LOLTMNT03_251534,VCS,complete,eligible
LJL|LOLTMNT03_250660,LJL,complete,eligible
LCK|LOLTMNT03_251552,LCK,complete,eligible
VCS|LOLTMNT03_250691,VCS,complete,eligible
LJL|LOLTMNT03_251565,LJL,complete,missing_player_id
LCK|LOLTMNT03_250721,LCK,complete,eligible
VCS|LOLTMNT03_251585,VCS,complete,eligible
PRM|LOLTMNT06_123060,PRM,complete,eligible
LFL|LOLTMNT06_123059,LFL,complete,eligible
ROL|LOLTMNT03_250770,ROL,complete,eligible
AL|LOLTMNT06_122081,AL,complete,eligible
LFL|LOLTMNT06_123066,LFL,complete,eligible
PRM|LOLTMNT06_122083,PRM,complete,eligible
EBL|LOLTMNT06_122082,EBL,complete,eligible
ROL|LOLTMNT03_250779,ROL,complete,eligible
AL|LOLTMNT06_122086,AL,complete,eligible
EBL|LOLTMNT06_123069,EBL,complete,eligible
LFL|LOLTMNT06_123071,LFL,complete,eligible
ROL|LOLTMNT03_251725,ROL,complete,eligible
PRM|LOLTMNT06_123073,PRM,complete,eligible
EBL|LOLTMNT06_123077,EBL,complete,eligible
AL|LOLTMNT06_122090,AL,complete,eligible
LFL|LOLTMNT06_122091,LFL,complete,eligible
PRM|LOLTMNT06_123079,PRM,complete,eligible
AL|LOLTMNT06_123082,AL,complete,eligible
LFL|LOLTMNT06_123084,LFL,complete,eligible
PRM|LOLTMNT06_123086,PRM,complete,eligible
AL|LOLTMNT06_123088,AL,complete,eligible
NACL|LOLTMNT03_250840,NACL,complete,eligible
NACL|LOLTMNT03_250843,NACL,complete,eligible
NACL|LOLTMNT03_250846,NACL,complete,eligible
NACL|LOLTMNT03_250849,NACL,complete,eligible
LCKC|LOLTMNT03_251912,LCKC,complete,eligible
LCKC|LOLTMNT03_251918,LCKC,complete,eligible
LCKC|LOLTMNT03_251942,LCKC,complete,eligible
LCKC|LOLTMNT03_251944,LCKC,complete,eligible
LCKC|LOLTMNT03_251954,LCKC,complete,eligible
LCK|LOLTMNT03_251983,LCK,complete,eligible
LCK|LOLTMNT03_251998,LCK,complete,eligible
LCP|LOLTMNT03_252058,LCP,complete,eligible
LCK|LOLTMNT03_253051,LCK,complete,eligible
LCP|LOLTMNT03_253063,LCP,complete,eligible
LCK|LOLTMNT03_252111,LCK,complete,eligible
LCP|LOLTMNT03_252138,LCP,complete,eligible
LCK|LOLTMNT03_252143,LCK,complete,eligible
LCP|LOLTMNT03_252171,LCP,complete,eligible
LCP|LOLTMNT03_252200,LCP,complete,eligible
HM|LOLTMNT03_253156,HM,complete,eligible
TCL|LOLTMNT06_123130,TCL,complete,eligible
HM|LOLTMNT03_252220,HM,complete,eligible
PRM|LOLTMNT06_123137,PRM,complete,eligible
HM|LOLTMNT03_253215,HM,complete,eligible
TCL|LOLTMNT06_123139,TCL,complete,eligible
LVP SL|LOLTMNT03_252258,LVP SL,complete,eligible
PRM|LOLTMNT06_123144,PRM,complete,eligible
HM|LOLTMNT03_253258,HM,complete,eligible
TCL|LOLTMNT06_123147,TCL,complete,eligible
AL|LOLTMNT03_252304,AL,complete,eligible
PRM|LOLTMNT06_123150,PRM,complete,eligible
LVP SL|LOLTMNT03_252320,LVP SL,complete,eligible
PRM|LOLTMNT06_123153,PRM,complete,eligible
LVP SL|LOLTMNT03_253312,LVP SL,complete,eligible
AL|LOLTMNT03_252356,AL,complete,eligible
PRM|LOLTMNT06_122167,PRM,complete,eligible
LVP SL|LOLTMNT03_252379,LVP SL,complete,eligible
AL|LOLTMNT03_253352,AL,complete,eligible
AL|LOLTMNT03_253367,AL,complete,eligible
NACL|LOLTMNT03_252401,NACL,complete,eligible
AL|LOLTMNT03_252408,AL,complete,eligible
NACL|LOLTMNT03_252427,NACL,complete,eligible
NACL|LOLTMNT03_253421,NACL,complete,eligible
NACL|LOLTMNT03_252458,NACL,complete,eligible
LCK|LOLTMNT03_253463,LCK,complete,eligible
LPL|12427-12427_game_1,LPL,partial,not_complete
LCK|LOLTMNT03_252517,LCK,complete,eligible
LPL|12427-12427_game_2,LPL,partial,not_complete
LPL|12427-12427_game_3,LPL,partial,not_complete
LCK|LOLTMNT03_252540,LCK,complete,eligible
LPL|12427-12427_game_4,LPL,partial,not_complete
LCK|LOLTMNT03_253497,LCK,complete,eligible
LCP|LOLTMNT03_252598,LCP,complete,eligible
LFL2|LOLTMNT06_123193,LFL2,complete,eligible
LPL|12428-12428_game_1,LPL,partial,not_complete
NLC|LOLTMNT06_122199,NLC,complete,eligible
LCP|LOLTMNT03_252638,LCP,complete,eligible
HLL|LOLTMNT03_253548,HLL,complete,eligible
LFL2|LOLTMNT06_122218,LFL2,complete,eligible
LPL|12428-12428_game_2,LPL,partial,not_complete
NLC|LOLTMNT06_123227,NLC,complete,eligible
LCP|LOLTMNT03_252661,LCP,complete,eligible
LFL2|LOLTMNT06_123234,LFL2,complete,eligible
HLL|LOLTMNT03_252671,HLL,complete,eligible
LPL|12428-12428_game_3,LPL,partial,not_complete
NLC|LOLTMNT06_123242,NLC,complete,eligible
LCP|LOLTMNT03_252708,LCP,complete,eligible
LFL2|LOLTMNT06_122236,LFL2,complete,eligible
HLL|LOLTMNT03_252716,HLL,complete,eligible
LCP|LOLTMNT03_252741,LCP,complete,eligible
LEC|LOLTMNT06_122265,LEC,complete,eligible
LEC|LOLTMNT06_122266,LEC,complete,eligible
LTA S|LOLTMNT01_245336,LTA S,complete,eligible
LEC|LOLTMNT06_123271,LEC,complete,eligible
LTA S|LOLTMNT01_245349,LTA S,complete,eligible
LTA S|LOLTMNT01_245360,LTA S,complete,eligible
LEC|LOLTMNT06_122267,LEC,complete,eligible
LTA S|LOLTMNT01_245373,LTA S,complete,eligible
LTA N|LOLTMNT01_246368,LTA N,complete,eligible
LTA N|LOLTMNT01_245414,LTA N,complete,eligible
LTA N|LOLTMNT01_245425,LTA N,complete,eligible
LTA N|LOLTMNT01_245435,LTA N,complete,eligible
LCK|LOLTMNT03_253707,LCK,complete,eligible
LPL|12429-12429_game_1,LPL,partial,not_complete
LCK|LOLTMNT03_253709,LCK,complete,eligible
LPL|12429-12429_game_2,LPL,partial,not_complete
LPL|12429-12429_game_3,LPL,partial,not_complete
LCK|LOLTMNT03_252905,LCK,complete,eligible
LCK|LOLTMNT03_253750,LCK,complete,eligible
LPL|12430-12430_game_1,LPL,partial,not_complete
NLC|LOLTMNT06_123295,NLC,complete,eligible
LCP|LOLTMNT03_252971,LCP,complete,eligible
LCK|LOLTMNT03_252965,LCK,complete,eligible
HLL|LOLTMNT03_252969,HLL,complete,eligible
LFL2|LOLTMNT06_122304,LFL2,complete,eligible
LPL|12430-12430_game_2,LPL,partial,not_complete
HC|LOLTMNT03_253783,HC,complete,eligible
HC|LOLTMNT03_253788,HC,complete,eligible
NLC|LOLTMNT06_122313,NLC,complete,eligible
LCP|LOLTMNT03_252992,LCP,complete,eligible
LFL2|LOLTMNT06_123308,LFL2,complete,eligible
HLL|LOLTMNT03_253794,HLL,complete,eligible
LPL|12430-12430_game_3,LPL,partial,not_complete
HC|LOLTMNT03_253796,HC,complete,eligible
LCP|LOLTMNT03_254012,LCP,complete,eligible
HC|LOLTMNT03_254010,HC,complete,eligible
LFL2|LOLTMNT06_122323,LFL2,complete,eligible
NLC|LOLTMNT06_122326,NLC,complete,eligible
HC|LOLTMNT03_254026,HC,complete,eligible
HLL|LOLTMNT03_253809,HLL,complete,eligible
LPL|12430-12430_game_4,LPL,partial,not_complete
LCP|LOLTMNT03_254034,LCP,complete,eligible
LFL2|LOLTMNT06_122329,LFL2,complete,eligible
HC|LOLTMNT03_253819,HC,complete,eligible
HC|LOLTMNT03_253822,HC,complete,eligible
HLL|LOLTMNT03_253827,HLL,complete,eligible
LFL2|LOLTMNT06_122341,LFL2,complete,eligible
LCP|LOLTMNT03_254049,LCP,complete,eligible
HC|LOLTMNT03_253830,HC,complete,eligible
LPL|12430-12430_game_5,LPL,partial,not_complete
HC|LOLTMNT03_254053,HC,complete,eligible
LEC|LOLTMNT06_122354,LEC,complete,eligible
LTA S|LOLTMNT01_245556,LTA S,complete,eligible
LEC|LOLTMNT06_123341,LEC,complete,eligible
LTA S|LOLTMNT01_246503,LTA S,complete,eligible
LEC|LOLTMNT06_122355,LEC,complete,eligible
LTA S|LOLTMNT01_246506,LTA S,complete,eligible
LEC|LOLTMNT06_123342,LEC,complete,eligible
LTA S|LOLTMNT01_246518,LTA S,complete,eligible
LTA N|LOLTMNT01_245611,LTA N,complete,eligible
LTA N|LOLTMNT01_245618,LTA N,complete,eligible
LTA N|LOLTMNT01_245629,LTA N,complete,eligible
PCS|LOLTMNT01_245637,PCS,complete,eligible
LPL|12431-12431_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_245638,PCS,complete,eligible
LPL|12431-12431_game_2,LPL,partial,not_complete
PCS|LOLTMNT01_246570,PCS,complete,eligible
LPL|12431-12431_game_3,LPL,partial,not_complete
PCS|LOLTMNT01_245660,PCS,complete,eligible
PCS|LOLTMNT01_245690,PCS,complete,eligible
NEXO|LOLTMNT01_245708,NEXO,complete,eligible
LEC|LOLTMNT06_122364,LEC,complete,eligible
NEXO|LOLTMNT01_246656,NEXO,complete,eligible
LEC|LOLTMNT06_122365,LEC,complete,eligible
LEC|LOLTMNT06_122368,LEC,complete,eligible
NEXO|LOLTMNT01_245728,NEXO,complete,eligible
NEXO|LOLTMNT01_245755,NEXO,complete,eligible
LRS|LOLTMNT01_245769,LRS,complete,eligible
NEXO|LOLTMNT01_246725,NEXO,complete,eligible
CD|LOLTMNT01_246744,CD,complete,eligible
LRS|LOLTMNT01_245785,LRS,complete,eligible
CD|LOLTMNT01_246748,CD,complete,eligible
LRS|LOLTMNT01_245792,LRS,complete,eligible
CD|LOLTMNT01_246759,CD,complete,eligible
LRS|LOLTMNT01_246765,LRS,complete,eligible
LRS|LOLTMNT01_246770,LRS,complete,eligible
PCS|LOLTMNT01_245838,PCS,complete,eligible
LPL|12432-12432_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_245842,PCS,complete,eligible
VCS|LOLTMNT03_254228,VCS,complete,eligible
LPL|12432-12432_game_2,LPL,partial,not_complete
VCS|LOLTMNT03_254234,VCS,complete,eligible
PCS|LOLTMNT01_245852,PCS,complete,eligible
LPL|12432-12432_game_3,LPL,partial,not_complete
VCS|LOLTMNT03_255004,VCS,complete,eligible
PCS|LOLTMNT01_246824,PCS,complete,eligible
LPL|12432-12432_game_4,LPL,partial,not_complete
VCS|LOLTMNT03_255021,VCS,complete,eligible
VCS|LOLTMNT03_254276,VCS,complete,eligible
EM|LOLTMNT04_116121,EM,complete,eligible
EM|LOLTMNT04_117160,EM,complete,eligible
EM|LOLTMNT04_116120,EM,complete,eligible
EM|LOLTMNT04_117166,EM,complete,eligible
NEXO|LOLTMNT01_245895,NEXO,complete,eligible
EM|LOLTMNT04_117178,EM,complete,eligible
EM|LOLTMNT04_117180,EM,complete,eligible
EM|LOLTMNT04_116127,EM,complete,eligible
EM|LOLTMNT04_117182,EM,complete,eligible
NEXO|LOLTMNT01_245908,NEXO,complete,eligible
EM|LOLTMNT04_117185,EM,complete,eligible
EM|LOLTMNT04_116130,EM,complete,eligible
EM|LOLTMNT04_116135,EM,complete,eligible
NEXO|LOLTMNT01_245916,NEXO,complete,eligible
EM|LOLTMNT04_117186,EM,complete,eligible
EM|LOLTMNT04_117194,EM,complete,eligible
EM|LOLTMNT04_116138,EM,complete,eligible
EM|LOLTMNT04_117192,EM,complete,eligible
NEXO|LOLTMNT01_246932,NEXO,complete,eligible
EM|LOLTMNT04_116144,EM,complete,eligible
EM|LOLTMNT04_117198,EM,complete,eligible
EM|LOLTMNT04_117199,EM,complete,eligible
NEXO|LOLTMNT01_246956,NEXO,complete,eligible
EM|LOLTMNT04_117201,EM,complete,eligible
CD|LOLTMNT01_246972,CD,complete,eligible
LRN|LOLTMNT01_246970,LRN,complete,eligible
CD|LOLTMNT01_245989,CD,complete,eligible
LRN|LOLTMNT01_246985,LRN,complete,eligible
CD|LOLTMNT01_247002,CD,complete,eligible
LRN|LOLTMNT01_247015,LRN,complete,eligible
CD|LOLTMNT01_247016,CD,complete,eligible
LRN|LOLTMNT01_247019,LRN,complete,eligible
LRN|LOLTMNT01_247024,LRN,complete,eligible
LJL|LOLTMNT01_247055,LJL,complete,eligible
LCK|LOLTMNT03_255081,LCK,complete,eligible
LJL|LOLTMNT01_247067,LJL,complete,missing_player_id
PCS|LOLTMNT01_247070,PCS,complete,eligible
LCK|LOLTMNT03_255086,LCK,complete,eligible
LPL|12433-12433_game_1,LPL,partial,not_complete
PCS|LOLTMNT01_247080,PCS,complete,eligible
LJL|LOLTMNT01_247082,LJL,complete,missing_player_id
LPL|12433-12433_game_2,LPL,partial,not_complete
VCS|LOLTMNT03_255112,VCS,complete,eligible
LCK|LOLTMNT03_254398,LCK,complete,eligible
PCS|LOLTMNT01_248095,PCS,complete,eligible
LJL|LOLTMNT01_247106,LJL,complete,missing_player_id
VCS|LOLTMNT03_254400,VCS,complete,eligible
LPL|12433-12433_game_3,LPL,partial,not_complete
PCS|LOLTMNT01_247119,PCS,complete,eligible
LPL|12433-12433_game_4,LPL,partial,not_complete
LJL|LOLTMNT01_247134,LJL,complete,missing_player_id
VCS|LOLTMNT03_254416,VCS,complete,eligible
PCS|LOLTMNT01_247161,PCS,complete,eligible
LPL|12433-12433_game_5,LPL,partial,not_complete
VCS|LOLTMNT03_254427,VCS,complete,eligible
LJL|LOLTMNT01_248152,LJL,complete,eligible
VCS|LOLTMNT03_254434,VCS,complete,eligible
EM|LOLTMNT04_117232,EM,complete,eligible
EM|LOLTMNT04_117233,EM,complete,eligible
EM|LOLTMNT04_116185,EM,complete,eligible
EM|LOLTMNT04_116178,EM,complete,eligible
EM|LOLTMNT04_117245,EM,complete,eligible
EM|LOLTMNT04_117246,EM,complete,eligible
EM|LOLTMNT04_116188,EM,complete,eligible
EM|LOLTMNT04_116189,EM,complete,eligible
EM|LOLTMNT04_117255,EM,complete,eligible
EM|LOLTMNT04_116197,EM,complete,eligible
EM|LOLTMNT04_116195,EM,complete,eligible
EM|LOLTMNT04_117251,EM,complete,eligible
EM|LOLTMNT04_117259,EM,complete,eligible
EM|LOLTMNT04_116204,EM,complete,eligible
